city,lat,lng,country,population
Stallings,35.108,-80.6607,United States,15378
Fayetteville,35.0847,-78.9777,United States,316764
Wendell,35.7823,-78.3963,United States,15242
Garner,35.6949,-78.6212,United States,28776
Kinston,35.2748,-77.5937,United States,28072
Morganton,35.7407,-81.7002,United States,16665
Southern Pines,35.1922,-79.4042,United States,13782
Nashville,35.9678,-77.9547,United States,5528
Harrisburg,35.3145,-80.6495,United States,15349
Oxford,36.3156,-78.585,United States,9573
Gastonia,35.2495,-81.1856,United States,178477
Reidsville,36.3379,-79.6726,United States,13541
Graham,36.0601,-79.3906,United States,14707
Unionville,35.0745,-80.52,United States,6585
Mount Olive,35.1982,-78.0683,United States,5366
North Wilkesboro,36.1728,-81.1391,United States,18217
Fuquay-Varina,35.5956,-78.7801,United States,25865
Lumberton,34.6309,-79.0181,United States,29681
Indian Trail,35.0697,-80.646,United States,38222
Archdale,35.9035,-79.9612,United States,11631
Cherryville,35.3844,-81.3781,United States,6667
Winston-Salem,36.1029,-80.261,United States,412490
Waxhaw,34.9362,-80.743,United States,14194
Belmont,35.231,-81.0385,United States,10784
Durham,35.9801,-78.9045,United States,400379
Hillsborough,36.068,-79.0994,United States,6568
Clemmons,36.0318,-80.3861,United States,20079
Eden,36.5029,-79.7421,United States,17019
Mooresville,35.5842,-80.8246,United States,36543
Morrisville,35.8359,-78.8349,United States,24732
High Point,35.9899,-79.9937,United States,177412
Hope Mills,34.9696,-78.9581,United States,16227
Tarboro,35.9046,-77.5562,United States,13080
Walkertown,36.1574,-80.1646,United States,5021
Spring Lake,35.184,-78.9963,United States,13168
Huntersville,35.4055,-80.8741,United States,54839
Greenville,35.5958,-77.3764,United States,127464
Ayden,35.4697,-77.4187,United States,5191
Asheville,35.5703,-82.5536,United States,299892
Sawmills,35.8162,-81.4779,United States,5107
Franklin,35.18,-83.381,United States,7041
Greensboro,36.096,-79.8275,United States,331894
Morehead City,34.7307,-76.7383,United States,48637
Apex,35.7248,-78.866,United States,47349
Kernersville,36.1065,-80.0848,United States,24066
Rockingham,34.9389,-79.7606,United States,24135
Kings Mountain,35.236,-81.3498,United States,10797
Lewisville,36.1029,-80.4167,United States,13710
Oak Island,33.9433,-78.1366,United States,12779
Jacksonville,34.7323,-77.3962,United States,101865
Siler City,35.7252,-79.4558,United States,9716
Corry,41.9259,-79.6358,United States,6326
Archbald,41.5077,-75.5453,United States,6979
Moosic,41.3584,-75.7027,United States,5753
Bristol,40.1034,-74.8523,United States,9534
Ashland,40.7811,-76.3451,United States,7526
Warren,41.8433,-79.1445,United States,14680
Quarryville,39.8957,-76.1617,United States,7716
Jefferson Hills,40.2927,-79.9329,United States,11307
Duquesne,40.3732,-79.8501,United States,5516
Jeannette,40.3277,-79.6139,United States,9245
Norwood,39.8864,-75.2964,United States,5880
Lansdowne,39.9408,-75.276,United States,10606
Birdsboro,40.2618,-75.81,United States,5142
Steelton,40.2258,-76.8254,United States,5910
New Castle,40.9956,-80.3458,United States,39873
McKees Rocks,40.4688,-80.063,United States,5951
Glenolden,39.8996,-75.292,United States,7153
Indiana,40.622,-79.1552,United States,28820
Columbia,40.0347,-76.4943,United States,10359
Easton,40.6858,-75.2209,United States,26978
Plum,40.5024,-79.7496,United States,27399
Pottstown,40.2508,-75.6445,United States,109052
Baldwin,40.3691,-79.9668,United States,19734
York,39.9651,-76.7315,United States,232796
Lewistown,40.5964,-77.573,United States,21854
Lebanon,40.3412,-76.4228,United States,77839
Media,39.9198,-75.3888,United States,5350
Aliquippa,40.6155,-80.2548,United States,9102
Chambersburg,39.9315,-77.6556,United States,51948
Catasauqua,40.6531,-75.4643,United States,6544
New Kensington,40.5711,-79.7521,United States,12592
Wilkinsburg,40.4442,-79.8733,United States,15586
Williamsport,41.2398,-77.0371,United States,55100
Bellefonte,40.9141,-77.7683,United States,13126
Hermitage,41.231,-80.4412,United States,15867
Erie,42.1167,-80.0731,United States,190443
Shippensburg,40.0485,-77.5227,United States,17215
Philadelphia,40.0076,-75.134,United States,5591554
Swissvale,40.4207,-79.8858,United States,8769
Ridley Park,39.8785,-75.3251,United States,7023
Tamaqua,40.8033,-75.9344,United States,14536
New Brighton,40.7355,-80.3091,United States,5840
Ephrata,40.1811,-76.1812,United States,13833
Dover,40.0033,-76.8484,United States,1986
Lehighton,40.8306,-75.7165,United States,5276
Lititz,40.154,-76.3044,United States,9210
Hazleton,40.9504,-75.9724,United States,55301
Castle Shannon,40.3664,-80.0194,United States,8228
Palmerton,40.8023,-75.6159,United States,5277
Latrobe,40.3125,-79.3826,United States,8003
Clairton,40.2976,-79.8854,United States,6616
Orwigsburg,40.6541,-76.104,United States,5456
Greensburg,40.3113,-79.5445,United States,14430
Brentwood,40.3734,-79.9757,United States,9422
Monroeville,40.4262,-79.7605,United States,27953
Turtle Creek,40.4085,-79.8214,United States,5221
Coatesville,39.985,-75.8199,United States,13064
Middletown,40.201,-76.7289,United States,9229
Carbondale,41.5714,-75.5048,United States,8498
Lancaster,40.0421,-76.3012,United States,401205
Johnstown,40.3258,-78.9194,United States,64842
Plymouth,41.2404,-75.9505,United States,5792
Sharon Hill,39.9075,-75.2678,United States,5685
Dormont,40.3941,-80.0377,United States,8381
Blakely,41.4859,-75.6012,United States,6289
Meadville,41.6476,-80.1468,United States,23131
Pottsville,40.6798,-76.2092,United States,41479
Perkasie,40.3719,-75.292,United States,8479
New Holland,40.1008,-76.09,United States,5435
Bloomsburg,41.0027,-76.4561,United States,52637
Scranton,41.4043,-75.6649,United States,387448
Hanover,39.8118,-76.9835,United States,67480
Carnegie,40.408,-80.0861,United States,7913
Edinboro,41.8762,-80.1246,United States,7035
Uniontown,39.8994,-79.7244,United States,49241
Reading,40.34,-75.9266,United States,264736
Du Bois,41.1225,-78.7564,United States,11514
Selinsgrove,40.8003,-76.8646,United States,5890
Sunbury,40.8615,-76.7875,United States,28544
Old Forge,41.3705,-75.7409,United States,8000
Collegeville,40.1873,-75.4581,United States,5254
Somerset,40.005,-79.0778,United States,12011
Conshohocken,40.0772,-75.3035,United States,7982
New Cumberland,40.2297,-76.8764,United States,7299
Huntingdon,40.4999,-78.0097,United States,11219
Bethel Park,40.3239,-80.0364,United States,31911
Doylestown,40.314,-75.128,United States,8280
Prospect Park,39.8859,-75.3074,United States,6472
Whitehall,40.3602,-79.9898,United States,13749
Kutztown,40.5213,-75.7773,United States,10011
Phoenixville,40.1358,-75.5201,United States,16885
Slippery Rock,41.0695,-80.058,United States,6637
West Mifflin,40.3581,-79.9072,United States,19921
California,40.0692,-79.9152,United States,6466
Palmyra,40.31,-76.5944,United States,7510
Emmaus,40.5352,-75.4978,United States,11394
South Williamsport,41.2294,-77.0009,United States,6231
Pleasant Hills,40.3298,-79.9596,United States,8189
Monessen,40.1519,-79.8828,United States,63467
Philipsburg,40.8951,-78.2148,United States,9830
Norristown,40.1224,-75.3399,United States,34370
Pittsburgh,40.4396,-79.9763,United States,1722206
Ambridge,40.5922,-80.2264,United States,6787
Taylor,41.3958,-75.7147,United States,5975
Elizabethtown,40.1534,-76.5991,United States,11629
Franklin,41.3936,-79.8425,United States,9121
Lower Burrell,40.5818,-79.7141,United States,11367
Lock Haven,41.1365,-77.4521,United States,17336
Yeadon,39.9325,-75.2527,United States,11493
Darby,39.921,-75.2611,United States,10654
Waynesboro,39.7525,-77.5822,United States,26593
Crafton,40.4333,-80.0711,United States,5820
Honesdale,41.5774,-75.2524,United States,5457
Fox Chapel,40.5247,-79.8898,United States,5338
Hollidaysburg,40.4311,-78.393,United States,5757
Allentown,40.5962,-75.4756,United States,678169
Forest Hills,40.4251,-79.8544,United States,6380
Kennett Square,39.8438,-75.7113,United States,6160
Blairsville,40.4325,-79.2599,United States,6815
West View,40.5182,-80.0333,United States,6622
Sharon,41.2339,-80.4997,United States,13405
Beaver Falls,40.762,-80.3225,United States,8581
Punxsutawney,40.9437,-78.9767,United States,6235
Hellertown,40.5811,-75.3378,United States,5830
Littlestown,39.7452,-77.0891,United States,6349
Dickson City,41.4683,-75.6358,United States,5833
Northern Cambria,40.6561,-78.7784,United States,6170
Clifton Heights,39.9301,-75.2958,United States,6689
Wilson,40.6844,-75.2407,United States,7786
Muncy,41.2021,-76.7854,United States,9375
Franklin Park,40.5903,-80.0999,United States,14518
Jersey Shore,41.2012,-77.2666,United States,9341
Stewartstown,39.7528,-76.5925,United States,5137
Shenandoah,40.8167,-76.2004,United States,18166
Jim Thorpe,40.8712,-75.7433,United States,5390
Bangor,40.8679,-75.208,United States,5190
Clearfield,41.0216,-78.439,United States,10484
Mount Joy,40.1105,-76.5065,United States,8104
Souderton,40.311,-75.3223,United States,6883
Monaca,40.6833,-80.2736,United States,5591
East Stroudsburg,41.0023,-75.1779,United States,56230
Portage,40.3868,-78.6746,United States,6802
Bethlehem,40.6266,-75.3679,United States,75293
Coraopolis,40.5148,-80.1627,United States,5536
Oxford,39.7858,-75.9801,United States,5392
Pittston,41.3274,-75.7885,United States,7602
Saint Marys,41.4574,-78.5343,United States,9165
Brookhaven,39.8715,-75.3918,United States,8066
Bellevue,40.4945,-80.055,United States,8172
Collingdale,39.9151,-75.2776,United States,8765
Bridgeville,40.3578,-80.1061,United States,5046
Schuylkill Haven,40.6284,-76.173,United States,5203
Mount Pocono,41.1225,-75.3582,United States,23308
Berwick,41.0555,-76.2492,United States,10138
Wilkes-Barre,41.2468,-75.8759,United States,40569
Milton,41.0089,-76.8506,United States,30198
McKeesport,40.3419,-79.8439,United States,19273
Oakmont,40.52,-79.8365,United States,6428
New Freedom,39.7353,-76.6967,United States,14774
Morrisville,40.2074,-74.7797,United States,8552
Chester,39.8456,-75.3718,United States,33988
Ellwood City,40.8619,-80.283,United States,12371
Greenville,41.4052,-80.3838,United States,10194
Ambler,40.1564,-75.2215,United States,6500
Bradford,41.9604,-78.6413,United States,11531
Gettysburg,39.8304,-77.2339,United States,7700
Stroudsburg,40.9838,-75.1972,United States,5416
Roaring Spring,40.3348,-78.3959,United States,6930
Shillington,40.303,-75.967,United States,5246
Oil City,41.4282,-79.7035,United States,14513
Lewisburg,40.9642,-76.8901,United States,5699
La Quinta,33.6537,-116.2785,United States,40956
Saint Helena,38.5044,-122.4681,United States,7119
Pleasant Hill,37.954,-122.0759,United States,34853
Pomona,34.0585,-117.7625,United States,152494
Oakdale,37.762,-120.8463,United States,22564
Upland,34.1178,-117.6603,United States,76684
Riverbank,37.7269,-120.9406,United States,24389
Brea,33.9255,-117.8654,United States,42471
San Jacinto,33.797,-116.9915,United States,47413
Redding,40.5698,-122.365,United States,120288
Exeter,36.294,-119.1459,United States,10506
Hercules,38.0064,-122.2564,United States,25360
Moorpark,34.2855,-118.877,United States,36481
Windsor,38.5417,-122.8086,United States,27555
El Monte,34.0739,-118.0291,United States,115807
Calistoga,38.5817,-122.5825,United States,5311
Sebastopol,38.4001,-122.8277,United States,7678
Clearlake,38.959,-122.6331,United States,15737
Burbank,34.188,-118.3234,United States,104447
Rancho Santa Margarita,33.6318,-117.5989,United States,48969
Manhattan Beach,33.8895,-118.3972,United States,35741
Corning,39.9282,-122.182,United States,8409
Maywood,33.9885,-118.1877,United States,27633
La Habra Heights,33.9603,-117.9509,United States,5411
East Palo Alto,37.4671,-122.1347,United States,29684
Lakewood,33.8471,-118.1222,United States,81138
Irvine,33.6772,-117.7738,United States,266122
Norco,33.9253,-117.55,United States,26714
Rocklin,38.8078,-121.2491,United States,62787
Salinas,36.6881,-121.6316,United States,193126
Newark,37.5204,-122.0312,United States,45810
Apple Valley,34.5329,-117.2102,United States,72553
Bell Gardens,33.9663,-118.155,United States,42806
Lodi,38.1218,-121.2933,United States,71515
Foster City,37.5553,-122.2659,United States,34175
Vallejo,38.1134,-122.2359,United States,172697
Indio,33.7346,-116.2347,United States,402166
Tiburon,37.8853,-122.4636,United States,9176
Hesperia,34.3974,-117.3144,United States,93724
Azusa,34.1386,-117.9124,United States,49628
Big Bear Lake,34.243,-116.8955,United States,5235
Emeryville,37.8382,-122.2932,United States,11671
Hollister,36.8564,-121.3981,United States,45496
Buellton,34.6152,-120.1943,United States,5095
Waterford,37.643,-120.7553,United States,9539
Cathedral City,33.8363,-116.4662,United States,54056
Buena Park,33.8572,-118.0046,United States,83156
Lakeport,39.0392,-122.9218,United States,16649
Williams,39.1489,-122.1373,United States,5251
El Segundo,33.9169,-118.4021,United States,16893
Los Altos,37.3685,-122.0965,United States,30561
Bakersfield,35.3528,-119.0354,United States,567585
San Bernardino,34.1412,-117.2936,United States,216239
Encinitas,33.0492,-117.2613,United States,63131
Loomis,38.8093,-121.1955,United States,6767
Santa Fe Springs,33.933,-118.0625,United States,18027
Paradise,39.7558,-121.6063,United States,35163
American Canyon,38.1798,-122.2583,United States,20452
El Centro,32.7873,-115.5578,United States,111733
Whittier,33.9678,-118.0188,United States,86883
Duarte,34.1609,-117.9505,United States,21801
Sanger,36.6993,-119.5575,United States,27413
Chula Vista,32.6281,-117.0144,United States,267172
Mammoth Lakes,37.6273,-118.99,United States,7469
Jackson,38.3485,-120.7724,United States,7297
Adelanto,34.5868,-117.4411,United States,33391
Twentynine Palms,34.1484,-116.0655,United States,13410
Cupertino,37.3167,-122.0465,United States,60643
Palm Springs,33.8012,-116.538,United States,47689
Fullerton,33.8841,-117.9279,United States,140721
Lompoc,34.6617,-120.4714,United States,53062
Victorville,34.5277,-117.3537,United States,346449
Crescent City,41.7728,-124.1902,United States,16558
Anaheim,33.839,-117.8572,United States,351043
Coronado,32.664,-117.16,United States,25952
Wasco,35.5938,-119.3673,United States,26337
Fillmore,34.3989,-118.9181,United States,15692
Delano,35.767,-119.2637,United States,54030
Campbell,37.2803,-121.9543,United States,40939
Lynwood,33.924,-118.2017,United States,71187
Palm Desert,33.7378,-116.3696,United States,52231
Temecula,33.4928,-117.1315,United States,113054
Los Gatos,37.2307,-121.9564,United States,30545
Mendota,36.7555,-120.3777,United States,11621
Newman,37.3156,-121.0208,United States,11122
San Anselmo,37.9821,-122.5699,United States,12599
Kerman,36.7249,-120.0625,United States,14533
Laguna Woods,33.6099,-117.7299,United States,16272
Menlo Park,37.4689,-122.1662,United States,33888
Corona,33.8623,-117.5642,United States,166785
Walnut Creek,37.9025,-122.0398,United States,69122
Fresno,36.7834,-119.7933,United States,690895
Pasadena,34.1598,-118.1389,United States,142059
San Marcos,33.135,-117.1743,United States,95261
Milpitas,37.4338,-121.8921,United States,77528
Hillsborough,37.5573,-122.3587,United States,11431
National City,32.6654,-117.0983,United States,61147
Piedmont,37.8226,-122.2301,United States,11353
Malibu,34.0368,-118.7845,United States,12879
Los Alamitos,33.7972,-118.0594,United States,11636
Hawaiian Gardens,33.8303,-118.0728,United States,14473
Arcadia,34.1342,-118.0373,United States,58523
Yreka,41.7292,-122.6312,United States,7433
Gustine,37.2545,-120.9948,United States,5817
Fairfield,38.2593,-122.0319,United States,145665
Firebaugh,36.8533,-120.4536,United States,8015
Calexico,32.6849,-115.4944,United States,40232
Porterville,36.0636,-119.0332,United States,76512
Mission Viejo,33.6095,-117.655,United States,602851
Pleasanton,37.666,-121.8805,United States,82270
Vista,33.1895,-117.2386,United States,101659
Mount Shasta,41.3206,-122.315,United States,7513
Carson,33.8374,-118.2559,United States,92797
Tracy,37.7254,-121.4447,United States,94277
Gardena,33.8944,-118.3073,United States,60048
Palo Alto,37.3917,-122.1465,United States,67024
Lomita,33.7934,-118.3175,United States,20693
Chino Hills,33.9508,-117.7254,United States,78822
Pacifica,37.6112,-122.4781,United States,39062
Signal Hill,33.8029,-118.1681,United States,11649
Santa Maria,34.9334,-120.4433,United States,139270
Wildomar,33.6173,-117.2582,United States,36042
Laguna Beach,33.5449,-117.7613,United States,23190
Santa Barbara,34.4285,-119.7202,United States,203655
Fort Bragg,39.4416,-123.8033,United States,10368
Temple City,34.1022,-118.0579,United States,36365
Orange,33.8038,-117.8219,United States,140504
Lake Elsinore,33.6847,-117.3346,United States,64205
Sunnyvale,37.3846,-122.0261,United States,152771
San Bruno,37.6254,-122.4313,United States,42957
Suisun,38.2471,-122.0086,United States,29505
Watsonville,36.9206,-121.7706,United States,77266
Calabasas,34.1375,-118.6689,United States,24176
Monterey Park,34.0497,-118.1325,United States,61075
San Rafael,37.9905,-122.5222,United States,58954
Costa Mesa,33.6667,-117.9135,United States,112822
Roseville,38.7683,-121.3164,United States,132671
Livermore,37.6863,-121.7607,United States,89840
Desert Hot Springs,33.955,-116.543,United States,43327
Coachella,33.691,-116.1451,United States,44953
Sierra Madre,34.1687,-118.0504,United States,11057
Sausalito,37.8581,-122.4932,United States,7125
Hughson,37.6026,-120.8661,United States,7417
Ceres,37.5954,-120.9624,United States,48278
Holtville,32.8129,-115.3779,United States,7449
Turlock,37.5053,-120.8588,United States,106100
Cypress,33.8171,-118.0386,United States,48906
Blythe,33.6219,-114.6177,United States,12267
Ukiah,39.1461,-123.2101,United States,29352
Eureka,40.7941,-124.1568,United States,45091
Pittsburg,38.019,-121.897,United States,70679
Red Bluff,40.1734,-122.2414,United States,18540
Gilroy,37.0048,-121.5843,United States,111004
San Marino,34.1224,-118.1132,United States,13365
Huntington Park,33.98,-118.2167,United States,58879
Rosemead,34.0688,-118.0823,United States,54500
Colusa,39.2049,-122.0095,United States,6751
Parlier,36.6082,-119.5436,United States,15174
Commerce,33.9963,-118.1519,United States,12973
Arcata,40.862,-124.0754,United States,33757
Yucaipa,34.0335,-117.0426,United States,53309
Norwalk,33.9069,-118.0829,United States,106178
Ontario,34.0393,-117.6064,United States,173212
San Carlos,37.4982,-122.268,United States,29797
Burlingame,37.586,-122.367,United States,30301
Reedley,36.5988,-119.4473,United States,48897
Fortuna,40.5855,-124.1417,United States,13299
Concord,37.9722,-122.0016,United States,649437
Scotts Valley,37.0555,-122.0118,United States,11928
Atwater,37.3543,-120.5981,United States,29270
Torrance,33.8346,-118.3417,United States,147195
Antioch,37.9789,-121.7958,United States,300780
Elk Grove,38.416,-121.3841,United States,169743
South Gate,33.9448,-118.1926,United States,95538
Moraga,37.8438,-122.1225,United States,17416
Glendora,34.1449,-117.8466,United States,51851
Ridgecrest,35.631,-117.6619,United States,32377
Laguna Niguel,33.5275,-117.705,United States,65328
Sacramento,38.5666,-121.4683,United States,1830061
Lemoore,36.296,-119.7983,United States,25785
Seaside,36.6224,-121.8191,United States,118670
Los Banos,37.0631,-120.8405,United States,37584
Folsom,38.6751,-121.1476,United States,77271
Rogers,36.3172,-94.1515,United States,65021
Heber Springs,35.5003,-92.0339,United States,6292
North Little Rock,34.7813,-92.2378,United States,66278
Blytheville,35.9326,-89.9053,United States,16766
Hot Springs,34.4915,-93.0488,United States,57744
Camden,33.5672,-92.8466,United States,10498
Siloam Springs,36.1838,-94.5319,United States,21136
Maumelle,34.8525,-92.3994,United States,18122
Helena-West Helena,34.5311,-90.6202,United States,9980
Searcy,35.2419,-91.7351,United States,27637
El Dorado,33.2182,-92.6641,United States,18396
Little Rock,34.7255,-92.3584,United States,442554
Benton,34.5769,-92.5716,United States,35775
Crossett,33.1284,-91.9631,United States,7295
Marion,35.2039,-90.2059,United States,12362
Newport,35.6243,-91.2319,United States,6190
Lowell,36.2563,-94.152,United States,8922
Wynne,35.2324,-90.7897,United States,7455
Sherwood,34.8509,-92.2029,United States,30657
Forrest City,35.0101,-90.7875,United States,12896
Farmington,36.037,-94.2537,United States,6804
Fayetteville,36.0713,-94.166,United States,336152
Conway,35.0754,-92.4696,United States,72360
Harrison,36.2438,-93.1198,United States,14194
Mena,34.5811,-94.2373,United States,5407
Hope,33.6677,-93.5908,United States,9789
Pine Bluff,34.2119,-92.0174,United States,47784
Alma,35.4914,-94.2183,United States,5672
De Queen,34.0428,-94.3423,United States,6182
Mountain Home,36.3345,-92.3845,United States,14082
Magnolia,33.2777,-93.2261,United States,10460
Greenwood,35.2135,-94.2411,United States,9013
White Hall,34.2735,-92.1004,United States,5079
Malvern,34.369,-92.8186,United States,11861
Warren,33.6113,-92.0675,United States,5563
Morrilton,35.1555,-92.7387,United States,6230
Pocahontas,36.2636,-90.9698,United States,5731
Bryant,34.6144,-92.4903,United States,20005
Walnut Ridge,36.0843,-90.9465,United States,6065
Fort Smith,35.3494,-94.3695,United States,125699
Russellville,35.2761,-93.1385,United States,34684
Trumann,35.6763,-90.5229,United States,6982
Bentonville,36.3579,-94.2286,United States,47093
Cabot,34.9765,-92.0268,United States,25797
Jacksonville,34.8805,-92.1303,United States,28518
Paragould,36.0561,-90.5149,United States,26617
Texarkana,33.4365,-93.9961,United States,30283
Barre,44.1997,-72.5083,United States,20857
Winooski,44.4951,-73.1842,United States,7128
Montpelier,44.2658,-72.5717,United States,7535
Burlington,44.4877,-73.2314,United States,108331
Saint Albans,44.8119,-73.0846,United States,8888
South Burlington,44.4622,-73.2203,United States,18971
Essex Junction,44.4903,-73.114,United States,10412
Rutland,43.6091,-72.9782,United States,18765
Bellows Falls,43.1344,-72.455,United States,5473
East Alton,38.8837,-90.1077,United States,6141
Homer Glen,41.6043,-87.9495,United States,24481
Waterloo,38.3403,-90.1538,United States,10090
Chicago Ridge,41.7034,-87.7795,United States,14236
Libertyville,42.287,-87.9671,United States,20405
Elburn,41.8838,-88.4615,United States,5757
Willow Springs,41.7351,-87.8836,United States,5648
New Lenox,41.5089,-87.9697,United States,26217
Burbank,41.7444,-87.7686,United States,28886
Algonquin,42.1629,-88.3158,United States,30947
Hanover Park,41.9819,-88.1447,United States,38044
Lockport,41.5897,-88.029,United States,25231
Quincy,39.9335,-91.3796,United States,45113
Harvey,41.6076,-87.6521,United States,24947
South Holland,41.5977,-87.6022,United States,21817
Maywood,41.8798,-87.8442,United States,23756
Mokena,41.5324,-87.8779,United States,20097
Long Grove,42.197,-88.0059,United States,8147
Elk Grove Village,42.0061,-87.9929,United States,32931
Countryside,41.7741,-87.8752,United States,5947
Cicero,41.8445,-87.7593,United States,82992
Peoria Heights,40.7466,-89.5701,United States,5936
Montgomery,41.7237,-88.363,United States,19523
Addison,41.9314,-88.0086,United States,36902
Harrisburg,37.7373,-88.5457,United States,9246
Oak Brook,41.8373,-87.9512,United States,8070
Vandalia,38.9754,-89.1117,United States,7320
Dwight,41.0985,-88.4238,United States,5066
River Forest,41.895,-87.8194,United States,11088
Milan,41.4417,-90.5597,United States,5038
Frankfort,41.4913,-87.8395,United States,18857
Evanston,42.0463,-87.6942,United States,74895
Chatham,39.6714,-89.6962,United States,12453
Godfrey,38.9582,-90.2158,United States,17733
Freeport,42.2895,-89.6354,United States,24717
Clinton,40.1469,-88.9635,United States,8395
Arlington Heights,42.0955,-87.9825,United States,75525
Deerfield,42.1655,-87.8515,United States,19000
Markham,41.6,-87.6905,United States,12565
Charleston,39.4845,-88.1779,United States,21105
Channahon,41.4202,-88.2623,United States,12600
Hillside,41.8674,-87.9019,United States,8081
Spring Valley,41.3358,-89.2034,United States,5262
Chicago,41.8373,-87.6861,United States,8639278
DeKalb,41.9299,-88.7478,United States,67501
Marengo,42.2311,-88.6156,United States,7525
Lincolnshire,42.1961,-87.9179,United States,7262
Posen,41.6291,-87.6858,United States,5929
Benton,38.011,-88.9179,United States,7671
Wood River,38.8633,-90.0774,United States,10251
Anna,37.4612,-89.2388,United States,5841
West Frankfort,37.8997,-88.9302,United States,8756
Carpentersville,42.1227,-88.2894,United States,38291
Mattoon,39.4774,-88.3623,United States,18438
Washington,40.7039,-89.4349,United States,16851
Taylorville,39.5328,-89.2804,United States,13138
Beach Park,42.4261,-87.8584,United States,13913
Hickory Hills,41.7248,-87.8281,United States,13992
Elgin,42.0385,-88.3227,United States,112123
Lynwood,41.5233,-87.5507,United States,9159
Berwyn,41.8433,-87.7909,United States,55748
Mendota,41.5552,-89.1046,United States,6986
Lemont,41.6697,-87.9831,United States,16895
Morris,41.3744,-88.43,United States,16656
Oak Forest,41.6055,-87.7527,United States,27792
Hazel Crest,41.5732,-87.6899,United States,13892
Naperville,41.7483,-88.1656,United States,147122
Granite City,38.7296,-90.1263,United States,28908
Jerseyville,39.118,-90.3276,United States,8852
Peoria,40.7518,-89.6153,United States,265218
Sycamore,41.9955,-88.6816,United States,17867
Crystal Lake,42.233,-88.3352,United States,40339
Maryville,38.7264,-89.9643,United States,7904
Pontoon Beach,38.7209,-90.0598,United States,5609
Belleville,38.515,-89.9865,United States,41906
Du Quoin,38.0019,-89.2323,United States,6191
Pinckneyville,38.0851,-89.3718,United States,5425
Hillsboro,39.167,-89.4735,United States,7102
Bensenville,41.9595,-87.9435,United States,18355
Mount Vernon,38.3144,-88.9173,United States,15861
River Grove,41.9243,-87.8379,United States,10134
Park Ridge,42.0125,-87.8436,United States,37496
Metropolis,37.1566,-88.7083,United States,6349
Columbia,38.4581,-90.2157,United States,10273
Willowbrook,41.7635,-87.9456,United States,8543
Calumet Park,41.665,-87.6578,United States,7787
Centralia,38.5222,-89.1233,United States,16685
Galesburg,40.9506,-90.3763,United States,34620
Sauk Village,41.4907,-87.5702,United States,10438
Mundelein,42.2692,-88.0102,United States,31475
Silvis,41.4978,-90.4101,United States,7586
Midlothian,41.6254,-87.7243,United States,14699
Coal City,41.278,-88.2791,United States,5434
Harwood Heights,41.9663,-87.8057,United States,8549
Morton Grove,42.0423,-87.789,United States,23227
Breese,38.6138,-89.5231,United States,5889
Justice,41.7495,-87.8345,United States,12844
Lansing,41.5646,-87.5459,United States,28086
Lisle,41.7925,-88.0881,United States,22930
Centreville,38.58,-90.1037,United States,5035
Westmont,41.7948,-87.9742,United States,24767
Melrose Park,41.9029,-87.8642,United States,25229
Plainfield,41.6202,-88.2258,United States,42933
Broadview,41.8584,-87.8562,United States,7823
Joliet,41.5201,-88.1503,United States,148262
Carterville,37.763,-89.0839,United States,5843
Prospect Heights,42.1039,-87.9267,United States,16242
Morton,40.6137,-89.4668,United States,16287
Brookfield,41.8245,-87.847,United States,18753
Lakemoor,42.3398,-88.203,United States,5982
Minooka,41.4507,-88.2792,United States,11254
Lindenhurst,42.4179,-88.0257,United States,14372
Edwardsville,38.7925,-89.9884,United States,25071
Glenview,42.0825,-87.8215,United States,47475
Clarendon Hills,41.7981,-87.9569,United States,8653
Peru,41.348,-89.1352,United States,30795
Vernon Hills,42.2342,-87.9608,United States,26328
Streator,41.125,-88.8303,United States,17067
Bloomingdale,41.9497,-88.0892,United States,22075
Normal,40.522,-88.9877,United States,54264
Collinsville,38.6768,-90.0053,United States,24635
Monee,41.4172,-87.7504,United States,5077
Rolling Meadows,42.0747,-88.0252,United States,24021
Litchfield,39.1963,-89.6288,United States,6829
Stickney,41.8183,-87.773,United States,6722
Dolton,41.6284,-87.5979,United States,22891
Wood Dale,41.9665,-87.9808,United States,13813
Danville,40.1422,-87.6113,United States,48785
Gurnee,42.3707,-87.9391,United States,30957
Rockton,42.45,-89.0631,United States,7499
Antioch,42.4744,-88.072,United States,14274
Summit,41.7877,-87.8146,United States,11314
Lake Zurich,42.1958,-88.0872,United States,19967
Glenwood,41.5412,-87.6119,United States,8911
La Salle,41.3576,-89.0727,United States,9203
Mount Zion,39.7792,-88.8828,United States,5855
Northfield,42.1025,-87.7791,United States,5456
Orland Park,41.6075,-87.8618,United States,58862
Lawrenceville,38.7263,-87.6874,United States,7218
Bellwood,41.8829,-87.8762,United States,19107
Elmhurst,41.8973,-87.9432,United States,46387
Forest Park,41.8683,-87.8157,United States,13982
Island Lake,42.2783,-88.2001,United States,8077
Riverside,41.831,-87.8169,United States,8748
Bourbonnais,41.1831,-87.8781,United States,18499
Saint Joseph,40.1139,-88.0353,United States,5076
Round Lake,42.3439,-88.1059,United States,18375
Flossmoor,41.5391,-87.6857,United States,9362
Alsip,41.6701,-87.7368,United States,19158
Streamwood,42.0209,-88.1778,United States,40166
Warrenville,41.821,-88.1856,United States,13246
Plano,41.6758,-88.5295,United States,11358
